Asset ID,Asset Name,Solo,Entity Code,SubEntity Code,Fund/LoB Name,Fund/LoB Type,Rating,Credit Quality Step,Market Value (MVi),Modified Duration,Duration,Securitization category,"F(Rating, Duration)",Capital Charge,Capital Charge UL,Credit Spread Relief Factor,LAC of TP,LAC of TP UL
18964213,FNR 2019-41 F CMO VAR 25.08.2059_18964213,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,683.4621344,0.04582961,1,Other Securitization,0.125,85.4327668,0,0.054776305,4.679691288,0
6609945_LU0003_LU0003_LXEUR,LU0003 SASC 2006-BC4 A4 MBS VAR 25.12.2036 LU0003_LXEUR_6609945_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,81.83973268,0.068494627,1,Other Securitization,1,81.83973268,0,0.054776305,4.482878155,0
2249032_LU0003_LU0003_LXEUR,LU0003 RALI 2007-QS10 A1 CMO FIX 6.500% 25.09.2037 LU0003_LXEUR_2249032_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,353.9010698,0.8770428,1,Other Securitization,1,353.9010698,0,0.054776305,19.38539292,0
2923109_LU0003_LU0003_LXEUR,LU0003 CWALT 2005-J1 3A1 CMO FIX 6.500% 25.08.2032 LU0003_LXEUR_2923109_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,25.34141248,0.068493204,1,Other Securitization,1,25.34141248,0,0.054776305,1.388108938,0
7065911,G2 82873 MBS VAR 20.05.2041_7065911,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,4.116419918,0.154436952,1,Other Securitization,1,4.116419918,0,0.054776305,0.225482273,0
20113315_LU0003_LU0003_LXEUR,LU0003 JUBIL 2015-15X AR 3MEUR +84BP CX220P0G9_IE00B5ZR2157_EUR LU0003_LXEUR_20113315_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.436779405,6.721906926,6.721906926,Other Securitization,1,0.436779405,0,0.054776305,0.023925162,0
1928589_LU0003_LU0003_LXEUR,LU0003 FFML 2006-FF5 2A4 MBS VAR 25.04.2036 LU0003_LXEUR_1928589_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BB,4,431.4037197,0.068493715,1,Other Securitization,0.82,353.7510502,0,0.054776305,19.3771754,0
25094496_LU0003_LU0003_LXEUR,LU0003 PSTET 2021-1A A 3MEUR + 78BP 144A CX37AP019_IE00BMTRWY37_EUR LU0003_LXEUR_25094496_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,2138.214516,9.214706548,9.214706548,Other Securitization,1,2138.214516,0,0.054776305,117.1234904,0
22554099,FNR 2007-38 FC CMO VAR 25.05.2037_22554099,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,7.12088122,0.037771498,1,Other Securitization,0.125,0.890110152,0,0.054776305,0.048756945,0
6958103_LU0003_LU0003_LXEUR,LU0003 OOMLT 2005-3 M3 MBS VAR 25.08.2035 LU0003_LXEUR_6958103_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,473.4571796,0.068488078,1,Other Securitization,1,473.4571796,0,0.054776305,25.93423486,0
24748815_LU0003_LU0003_LXEUR,LU0003 CGMSE 2017-2X A1R 3MEUR + 63BP CX2EQ30L3_IE00B0C18065_EUR LU0003_LXEUR_24748815_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,548.799963,8.644878213,8.644878213,Other Securitization,1,548.799963,0,0.054776305,30.06123414,0
5003121_LU0003_LU0003_LXEUR,LU0003 FNLC 2005-1 A MBS VAR 25.05.2035 LU0003_LXEUR_5003121_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,250.7081635,0.068493082,1,Other Securitization,1,250.7081635,0,0.054776305,13.73286682,0
6651894_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-OA8 2A3 CMO VAR 25.07.2046 LU0003_LXEUR_6651894_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,32.18362565,0.068488927,1,Other Securitization,1,32.18362565,0,0.054776305,1.762900093,0
4330328_LU0003_LU0003_LXEUR,LU0003 CMALT 2007-A6 1A3 CMO 6.000% 25.06.37 LU0003_LXEUR_4330328_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,502.9021075,0.476170946,1,Other Securitization,1,502.9021075,0,0.054776305,27.54711921,0
4107884_LU0003_LU0003_LXEUR,LU0003 HVMLT 2005-10 2A1A CMO VAR 19.11.2035 LU0003_LXEUR_4107884_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,262.9754832,0.052051666,1,Other Securitization,1,262.9754832,0,0.054776305,14.40482526,0
23914757_LU0003_LU0003_LXEUR,LU0003 GRIPK 1X A1RA 3MEUR + 72BP CM8A68477_IE00B0C18065_EUR LU0003_LXEUR_23914757_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,62382.645,9.799793247,9.799793247,Other Securitization,1,62382.645,0,0.054776305,3417.090787,0
1929055_LU0003_LU0003_LXEUR,LU0003 OOMLT 2005-4 M2 ABS FLOAT 25.11.35 LU0003_LXEUR_1929055_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,366.1976439,0.068494151,1,Other Securitization,1,366.1976439,0,0.054776305,20.05895382,0
2931234_LU0003_LU0003_LXEUR,LU0003 CMLTI 2007-10 2A3A CMO VAR 25.09.2037 LU0003_LXEUR_2931234_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,259.3177085,0.06849124,1,Other Securitization,1,259.3177085,0,0.054776305,14.20446588,0
25428272_LU0003_LU0003_LXEUR,LU0003 STANDARD INDUSTRIES INC BL3683986_IE00B0C18065_USD LU0003_LXEUR_25428272_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,175.2882433,6.85741623,6.85741623,Other Securitization,1,175.2882433,0,0.054776305,9.601642269,0
4598262_LU0003_LU0003_LXEUR,LU0003 WMALT 2007-HY1 A2A CMO VAR 25.02.2037 LU0003_LXEUR_4598262_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,391.1134993,0.053983898,1,Other Securitization,1,391.1134993,0,0.054776305,21.42375231,0
22554515,G2 80054 MBS VAR 20.03.2027_22554515,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.508361325,0.097287119,1,Other Securitization,1,0.508361325,0,0.054776305,0.027846155,0
4397120_LU0003_LU0003_LXEUR,LU0003 CARR 2006-FRE2 A3 MBS VAR 25.10.2036 LU0003_LXEUR_4397120_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,452.2016263,-0.067612576,1,Other Securitization,1,452.2016263,0,0.054776305,24.76993419,0
7154192_LU0003_LU0003_LXEUR,LU0003 CMLTI 2007-WFH1 M1 MBS VAR 25.01.2037 LU0003_LXEUR_7154192_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,151.2227783,0.068488114,1,Other Securitization,1,151.2227783,0,0.054776305,8.283425019,0
4442943_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-46 A7 CMO FIX 6.000% 25.02.2047 LU0003_LXEUR_4442943_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,313.0782671,1.407969374,1.407969374,Other Securitization,1,313.0782671,0,0.054776305,17.14927064,0
24139187_LU0003_LU0003_LXEUR,LU0003 BLACK 2017-2X A1 3MEUR + 86BP CX2IF6013_IE00B5ZR2157_EUR LU0003_LXEUR_24139187_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1619.388324,9.874554771,9.874554771,Other Securitization,1,1619.388324,0,0.054776305,88.70410868,0
4223273_LU0003_LU0003_LXEUR,LU0003 WAMU 2006-AR12 3A3 CMO VAR 25.10.2036 LU0003_LXEUR_4223273_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,178.3304239,0.068492034,1,Other Securitization,1,178.3304239,0,0.054776305,9.768281684,0
1551423_LU0003_LU0003_LXEUR,LU0003 INDX 2005-AR12 2A1A CMO VAR 25.07.2035 LU0003_LXEUR_1551423_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,4.229229671,0.068489885,1,Other Securitization,1,4.229229671,0,0.054776305,0.231661574,0
1928537_LU0003_LU0003_LXEUR,LU0003 FFML 2006-FF11 2A4 MBS VAR 25.08.2036 LU0003_LXEUR_1928537_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,226.4508868,0.068488453,1,Other Securitization,1,226.4508868,0,0.054776305,12.40414283,0
1931827_LU0003_LU0003_LXEUR,LU0003 FNR 2000-34 F CMO VAR 25.10.2030 LU0003_LXEUR_1931827_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1.028857646,0.092463336,1,Other Securitization,0.125,0.128607206,0,0.054776305,0.007044628,0
16974685,GNR 2016-H04 FK CMO VAR 20.02.2066_16974685,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,557.2409603,0.109012803,1,Other Securitization,1,557.2409603,0,0.054776305,30.52360078,0
24748733,GNR 2021-97 FA CMO VAR 20.06.2051_24748733,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,17478.78824,0.049731471,1,Other Securitization,1,17478.78824,0,0.054776305,957.4234349,0
20113517_LU0003_LU0003_LXEUR,LU0003 LWMC 2017-FL1 A 3MGBP + 85BP CX2F16014_IE00B5ZR2157_GBP LU0003_LXEUR_20113517_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.155132221,25.08501199,25.08501199,Other Securitization,1,0.155132221,0,0.054776305,0.00849757,0
4954056_LU0003_LU0003_LXEUR,LU0003 SEMT 2004-9 A1 CMO VAR 20.10.2034 LU0003_LXEUR_4954056_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,68.59673026,0.054795747,1,Other Securitization,0.197,13.51355586,0,0.054776305,0.740222657,0
19762437,AA BOND CO LTD A8 FIX 5.500% 31.07.2027_19762437,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,62559.83385,4.840675157,4.840675157,Other Securitization,0.197,59657.8712,0,0.054776305,3267.837746,0
22554257_LU0003_LU0003_LXEUR,LU0003 MKSE 2A A 3MEUR+155BP 144A CX2OM3035_IE00BMTRWY37_EUR LU0003_LXEUR_22554257_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,97.11480102,10.86391826,10.86391826,Other Securitization,1,97.11480102,0,0.054776305,5.319589957,0
2251721_LU0003_LU0003_LXEUR,LU0003 SAMI 2006-AR4 2A1 CMO VAR 25.06.2036 LU0003_LXEUR_2251721_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,46.79053897,0.06848946,1,Other Securitization,1,46.79053897,0,0.054776305,2.563012832,0
23531125_LU0003_LU0003_LXEUR,LU0003 STRA 2021-2X A SONIA3M + 90BP 7452179A9__GBP LU0003_LXEUR_23531125_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,7.97601099,39.81330029,39.81330029,Other Securitization,1,7.97601099,0,0.054776305,0.43689641,0
1929020_LU0003_LU0003_LXEUR,LU0003 MSAC 2007-HE7 A2C MBS VAR 25.07.2037 LU0003_LXEUR_1929020_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,221.5301861,0.056809544,1,Other Securitization,1,221.5301861,0,0.054776305,12.13460503,0
526678_LU0003_LU0003_LXEUR,LU0003 WAMU 2006-AR4 2A1A CMO VAR 25.05.2046 LU0003_LXEUR_526678_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,103.9199174,0.068492261,1,Other Securitization,1,103.9199174,0,0.054776305,5.692349086,0
16974687,GNR 2016-H15 FA CMO VAR 20.07.2066_16974687,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,143.1046653,0.075867185,1,Other Securitization,1,143.1046653,0,0.054776305,7.83874479,0
14504626_LU0003_LU0003_LXEUR,LU0003 SLMA 2003-10A A3 ABS VAR 15.12.2027 LU0003_LXEUR_14504626_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,143.3423487,0.222172175,1,Other Securitization,0.125,17.91779358,0,0.054776305,0.981470525,0
23531148_LU0003_LU0003_LXEUR,LU0003 BECLO 7X AR 3MEUR + 62BP CMED01228_IE00B0C18065_EUR LU0003_LXEUR_23531148_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,7748.350568,9.747389924,9.747389924,Other Securitization,1,7748.350568,0,0.054776305,424.4260137,0
22623675,GNR 2016-H04 FB CMO VAR 20.01.2066_22623675,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,120.2408084,0.077556692,1,Other Securitization,1,120.2408084,0,0.054776305,6.586347189,0
501252_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-2CB A9 CMO FIX 6.000% 25.03.2036 LU0003_LXEUR_501252_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,330.3985638,0.068496083,1,Other Securitization,1,330.3985638,0,0.054776305,18.09801249,0
7323152_LU0003_LU0003_LXEUR,LU0003 MSRR 2010-R5 3B CMO STEP 1.052% 26.03.2037 LU0003_LXEUR_7323152_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,56.06869945,14.32949246,14.32949246,Other Securitization,1,56.06869945,0,0.054776305,3.07123618,0
4653093_LU0003_LU0003_LXEUR,LU0003 MSBAM 2013-C8 XA MBS FIX 1.044% 15.12.2048 LU0003_LXEUR_4653093_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,152.485301,0.993509819,1,Other Securitization,0.125,19.06066263,0,0.054776305,1.044072669,0
7065942,FNR 2005-105 F CMO VAR 25.12.2035_7065942,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,0.406404061,0.038926798,1,Other Securitization,0.125,0.050800508,0,0.054776305,0.002782664,0
4205670_LU0003_LU0003_LXEUR,LU0003 CWHL 2007-14 A6 CMO FIX 6.000% 25.09.2037 LU0003_LXEUR_4205670_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,27.47013028,0.068487929,1,Other Securitization,1,27.47013028,0,0.054776305,1.504712234,0
1928351_LU0003_LU0003_LXEUR,LU0003 CWL 2006-24 2A3 MBS VAR 25.06.2047 LU0003_LXEUR_1928351_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,D,6,198.7348158,0.066603952,1,Other Securitization,1,198.7348158,0,0.054776305,10.88595888,0
22927515_LU0003_LU0003_LXEUR,LU0003 TWIN 2019-1 A 3MGBP + 95BP CX23LP017_IE00B5ZR2157_GBP LU0003_LXEUR_22927515_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.373755625,27.12356529,27.12356529,Other Securitization,1,0.373755625,0,0.054776305,0.020472952,0
4022144_LU0003_LU0003_LXEUR,LU0003 MSHEL 2007-2 A3 ABS FLOAT 25.04.37 LU0003_LXEUR_4022144_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,289.6829554,-1.825946779,1,Other Securitization,1,289.6829554,0,0.054776305,15.86776191,0
22554220_LU0003_LU0003_LXEUR,LU0003 MORGN 2017-1A A CDO VAR 20.10.2029 LU0003_LXEUR_22554220_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,2029.65328,0.05479668,1,Other Securitization,0.125,253.70666,0,0.054776305,13.89711338,0
16974396_LU0003_LU0003_LXEUR,LU0003 DIVERSEY (DIAMOND BC BV) TL BL2482646_IE00B3D1YW09_USD LU0003_LXEUR_16974396_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,1270.513581,2.937411004,2.937411004,Other Securitization,1,1270.513581,0,0.054776305,69.59403936,0
2383901_LU0003_LU0003_LXEUR,LU0003 JPMMT 2006-A6 1A4L CMO VAR 25.10.2036 LU0003_LXEUR_2383901_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,178.5143614,0.06850012,1,Other Securitization,1,178.5143614,0,0.054776305,9.778357102,0
4834612_LU0003_LU0003_LXEUR,LU0003 INDA 2005-AR1 1A1 CMO VAR 25.11.2035 LU0003_LXEUR_4834612_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,15.94490317,0.06849162,1,Other Securitization,1,15.94490317,0,0.054776305,0.873402879,0
20113326_LU0003_LU0003_LXEUR,LU0003 JUBIL 2014-14X A1R 3MEUR+98BP CMEC17101_IE00B5ZR2157_EUR LU0003_LXEUR_20113326_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,0.01197699,6.211998141,6.211998141,Other Securitization,1,0.01197699,0,0.054776305,0.000656055,0
22554416,OPMAC 2005-1 M7 CMO VAR 25.02.2035_22554416,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,671.5216288,0.068494457,1,Other Securitization,1,671.5216288,0,0.054776305,36.78347353,0
1921325_LU0003_LU0003_LXEUR,LU0003 AMSI 2004-R10 M1 MBS VAR 25.11.2034 LU0003_LXEUR_1921325_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,456.1204065,0.068492105,1,Other Securitization,1,456.1204065,0,0.054776305,24.98459048,0
4541116_LU0003_LU0003_LXEUR,LU0003 SAIL 2003-BC2 M1 MBS VAR 25.04.2033 LU0003_LXEUR_4541116_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,B,5,6.086932394,0.068492475,1,Other Securitization,1,6.086932394,0,0.054776305,0.333419665,0
22927503_LU0003_LU0003_LXEUR,LU0003 HWKSM 2019-1A A SONIA + 105BP 144A CX2NP60E3_IE00BMTRWY37_GBP LU0003_LXEUR_22927503_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,80.35382191,27.18013897,27.18013897,Other Securitization,1,80.35382191,0,0.054776305,4.401485454,0
22927565,SMB 2017-B A2B ABS VAR 15.10.2035_22927565,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,450.1609568,0.050901449,1,Other Securitization,0.125,56.2701196,0,0.054776305,3.082269232,0
4085814,MLMI 2006-A3 6A1 CMO VAR 25.05.2036_4085814,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,106.2271543,0.068489067,1,Other Securitization,1,106.2271543,0,0.054776305,5.818730999,0
22623660,SAST 2006-1 M1 MBS VAR 25.03.2036_22623660,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,2814.171982,0.068489644,1,Other Securitization,1,2814.171982,0,0.054776305,154.1499427,0
16974691,GNR 2015-H04 FA CMO VAR 20.12.2064_16974691,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,287.0860383,0.053109819,1,Other Securitization,1,287.0860383,0,0.054776305,15.72551239,0
7065943,FNR 2002-77 WF CMO VAR 18.12.2032_7065943,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,2.420985623,0.07762694,1,Other Securitization,0.125,0.302623203,0,0.054776305,0.016576581,0
1551594_LU0003_LU0003_LXEUR,LU0003 MLMBS 2007-1 2A1 CMO VAR 25.04.2037 LU0003_LXEUR_1551594_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,30.35621126,0.079173827,1,Other Securitization,1,30.35621126,0,0.054776305,1.662801086,0
4172310_LU0003_LU0003_LXEUR,LU0003 RALI 2007-QA1 A1 CMO FLOAT 25.01.37 LU0003_LXEUR_4172310_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,379.8210577,0.067075867,1,Other Securitization,1,379.8210577,0,0.054776305,20.80519409,0
7065940,FNR 2009-66 FY CMO VAR 25.09.2039_7065940,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,22.85802701,0.066604983,1,Other Securitization,0.125,2.857253376,0,0.054776305,0.156509782,0
22554211,FHR 3311 FN CMO VAR 15.05.2037_22554211,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,13.27914332,0.038026725,1,Other Securitization,0.125,1.659892916,0,0.054776305,0.090922801,0
22554200_LU0003_LU0003_LXEUR,LU0003 WFMBS RECEIVABLE 94983WAG8 WFMBRECS1_IE00B0C18065_USD LU0003_LXEUR_22554200_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,4.636003649,40.29732617,40.29732617,Other Securitization,1,4.636003649,0,0.054776305,0.25394315,0
527749_LU0003_LU0003_LXEUR,LU0003 SAMI 2004-AR1 1A2 CMO VAR 19.03.2034 LU0003_LXEUR_527749_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AA,1,2.752993396,0.052059076,1,Other Securitization,0.134,0.368901115,0,0.054776305,0.02020704,0
22554307_LU0003_LU0003_LXEUR,LU0003 MABS 2006-WMC3 A1 MBS VAR 25.08.2036 LU0003_LXEUR_22554307_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,2204.996908,-0.152628327,1,Other Securitization,1,2204.996908,0,0.054776305,120.7815831,0
22554257_LU0003_LU0003_LXEUR,LU0003 MKSE 2A A 3MEUR+155BP 144A CX2OM3035_IE00BMTRWY37_EUR LU0003_LXEUR_22554257_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,45.78580126,10.86391826,10.86391826,Other Securitization,1,45.78580126,0,0.054776305,2.507977013,0
20113244,GNR 2010-50 GF CMO VAR 20.04.2040_20113244,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,368.65687,0.130312508,1,Other Securitization,1,368.65687,0,0.054776305,20.19366114,0
22623680_LU0003_LU0003_LXEUR,LU0003 CANARY WHARF FIN PLC ASSETBK B 1373009F8_IE00B0C18065_GBP LU0003_LXEUR_22623680_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,105.595024,8.68399948,8.68399948,Other Securitization,1,105.595024,0,0.054776305,5.784105238,0
4126767_LU0003_LU0003_LXEUR,LU0003 BALTA 2007-1 1A1 CMO FLOAT 25.01.47 LU0003_LXEUR_4126767_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,82.08152477,0.068492098,1,Other Securitization,1,82.08152477,0,0.054776305,4.496122633,0
6194111_LU0003_LU0003_LXEUR,LU0003 CWALT 2006-24CB A13 CMO VAR 25.08.2036 LU0003_LXEUR_6194111_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CC,6,18.31661787,0.068494117,1,Other Securitization,1,18.31661787,0,0.054776305,1.003316646,0
20113302_LU0003_LU0003_LXEUR,LU0003 FRIAR 6 A SONIA + 72BP CMUG90010_IE00B5ZR2157_GBP LU0003_LXEUR_20113302_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,1.793146923,40.36724742,40.36724742,Other Securitization,1,1.793146923,0,0.054776305,0.098221963,0
16974603,FNR 2016-40 EF CMO VAR 25.07.2046_16974603,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,1244.735924,0.076249694,1,Other Securitization,0.125,155.5919905,0,0.054776305,8.522754319,0
4553905_LU0003_LU0003_LXEUR,LU0003 ABSHE 2005-HE6 M4 MBS VAR 25.07.2035 LU0003_LXEUR_4553905_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,BBB,3,751.0083087,0.068496389,1,Other Securitization,0.197,147.9486368,0,0.054776305,8.104079649,0
6640738_LU0003_LU0003_LXEUR,LU0003 CMLTI 2007-AR4 2A2A CMO VAR 25.03.2037 LU0003_LXEUR_6640738_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,4827.714147,-0.022740619,1,Other Securitization,1,4827.714147,0,0.054776305,264.4443424,0
14954581,FHS 330 F4 CMO VAR 15.10.2037_14954581,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,439.2461539,0.036066684,1,Other Securitization,0.125,54.90576924,0,0.054776305,3.00753516,0
22554319,FNR 2007-70 FA CMO VAR 25.07.2037_22554319,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,12.1191773,0.072466399,1,Other Securitization,0.125,1.514897162,0,0.054776305,0.082980469,0
2931243_LU0003_LU0003_LXEUR,LU0003 GSR 2006-2F 3A6 CMO 6.000% 25.02.36 LU0003_LXEUR_2931243_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,NR,unrated,158.8644886,3.059916171,3.059916171,Other Securitization,1,158.8644886,0,0.054776305,8.702009677,0
2290881,SAMI 2006-AR3 11A1 CMO VAR 25.04.2036_2290881,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,26.21300346,0.06849231,1,Other Securitization,1,26.21300346,0,0.054776305,1.435851472,0
2644494_LU0003_LU0003_LXEUR,LU0003 GSR 2007-1F 3A4 CMO FIX 5.750% 25.01.2037 LU0003_LXEUR_2644494_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,CCC,6,56.08709431,3.900534964,3.900534964,Other Securitization,1,56.08709431,0,0.054776305,3.072243782,0
4061886_LU0003_LU0003_LXEUR,LU0003 MLCC 2006-1 1A CMO VAR 25.02.2036 LU0003_LXEUR_4061886_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,A,2,51.32815125,0.068495753,1,Other Securitization,0.166,8.520473108,0,0.054776305,0.466720033,0
22554220_LU0003_LU0003_LXEUR,LU0003 MORGN 2017-1A A CDO VAR 20.10.2029 LU0003_LXEUR_22554220_LU0003_LU0003_LXEUR,RC630,RC630,,LU0003_LXEUR,PROFIT_PART,AAA,0,956.9015303,0.05479668,1,Other Securitization,0.125,119.6126913,0,0.054776305,6.551941255,0
